/root/Desktop/myData/IMG/center_2019_02_25_06_52_51_971.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_51_971.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_51_971.jpg,0,0,0,3.745697
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_038.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_038.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_038.jpg,0,0,0,3.723099
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_106.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_106.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_106.jpg,0,0,0,3.693181
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_179.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_179.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_179.jpg,0,0,0,3.6709
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_252.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_252.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_252.jpg,0,0,0,3.641401
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_321.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_321.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_321.jpg,0,0,0,3.612139
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_392.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_392.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_392.jpg,0,0.05135965,0,3.600782
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_462.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_462.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_462.jpg,0,0.2882516,0,3.755568
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_532.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_532.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_532.jpg,0,0.4740536,0,4.033731
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_601.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_601.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_601.jpg,0,0.6499708,0,4.577288
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_670.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_670.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_670.jpg,0,0.4659777,0,4.939721
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_738.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_738.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_738.jpg,0,0.5436416,0,5.255083
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_808.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_808.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_808.jpg,0,0.776114,0,5.879044
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_876.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_876.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_876.jpg,-0.15,0.9826312,0,6.493571
/root/Desktop/myData/IMG/center_2019_02_25_06_52_52_945.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_52_945.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_52_945.jpg,-0.35,1,0,7.383572
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_014.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_014.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_014.jpg,-0.5000001,0.9183671,0,8.012066
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_085.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_085.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_085.jpg,-0.4867615,0.682096,0,8.679627
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_152.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_152.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_152.jpg,-0.3129895,0.5083239,0,9.059091
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_227.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_227.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_227.jpg,-0.05960369,0.2549381,0,9.350895
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_297.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_297.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_297.jpg,0,0.07413077,0,9.405378
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_371.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_371.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_371.jpg,0,0,0,9.337097
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_443.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_443.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_443.jpg,-0.1,0,0,9.260256
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_511.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_511.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_511.jpg,-0.25,0,0,9.189983
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_587.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_587.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_587.jpg,-0.2196536,0,0,9.096643
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_656.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_656.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_656.jpg,-0.03623343,0,0,9.041233
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_726.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_726.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_726.jpg,0,0,0,8.963823
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_794.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_794.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_794.jpg,0,0,0,8.909328
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_865.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_865.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_865.jpg,0,0.1256669,0,8.874526
/root/Desktop/myData/IMG/center_2019_02_25_06_52_53_940.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_53_940.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_53_940.jpg,0,0.3492358,0,9.046009
/root/Desktop/myData/IMG/center_2019_02_25_06_52_54_013.jpg,/root/Desktop/myData/IMG/left_2019_02_25_06_52_54_013.jpg,/root/Desktop/myData/IMG/right_2019_02_25_06_52_54_013.jpg,0,0.5440679,0,9.323649
